,top_x,top_y,bottom_x,bottom_y
605,2742.972972972973,617.0001138055538,2742.972972972973,-599.0001138055538
606,2747.4324324324325,618.2147781072002,2747.4324324324325,-600.2147781072002
607,2751.891891891892,619.4252255415352,2751.891891891892,-601.4252255415352
608,2756.3513513513517,620.6170494200102,2756.3513513513517,-602.6170494200102
609,2760.810810810811,621.7758086703277,2760.810810810811,-603.7758086703277
610,2765.2702702702704,622.8870622201904,2765.2702702702704,-604.8870622201904
611,2769.72972972973,623.9363689973011,2769.72972972973,-605.9363689973011
612,2774.189189189189,624.9092879293623,2774.189189189189,-606.9092879293623
613,2778.6486486486488,625.791377944077,2778.6486486486488,-607.791377944077
614,2783.1081081081084,626.5681979691478,2783.1081081081084,-608.5681979691478
615,2787.5675675675675,627.2253069322774,2787.5675675675675,-609.2253069322774
616,2792.027027027027,627.7495856013402,2792.027027027027,-609.7495856013402
617,2796.4864864864867,628.1659414422691,2796.4864864864867,-610.1659414422691
618,2800.9459459459463,628.5420989678364,2800.9459459459463,-610.5420989678364
619,2805.4054054054054,628.9480668306323,2805.4054054054054,-610.9480668306323
620,2809.864864864865,629.453853683246,2809.864864864865,-611.453853683246
621,2814.3243243243246,630.1294681782671,2814.3243243243246,-612.1294681782671
622,2818.7837837837837,631.0449189682852,2818.7837837837837,-613.0449189682852
623,2823.2432432432433,632.27021470589,2823.2432432432433,-614.27021470589
624,2827.702702702703,633.8753640436707,2827.702702702703,-615.8753640436707
625,2832.162162162162,635.9303756342172,2832.162162162162,-617.9303756342172
626,2836.6216216216217,638.503804951673,2836.6216216216217,-620.503804951673
627,2841.0810810810813,641.593387726861,2841.0810810810813,-623.593387726861
628,2845.540540540541,645.0955913176598,2845.540540540541,-627.0955913176598
629,2850.0,648.8990949537143,2850.0,-630.8990949537143
630,2854.4594594594596,652.892577864671,2854.4594594594596,-634.892577864671
631,2858.918918918919,656.9647192801752,2858.918918918919,-638.9647192801752
632,2863.3783783783783,661.004198429872,2863.3783783783783,-643.004198429872
633,2867.837837837838,664.8996945434075,2867.837837837838,-646.8996945434075
634,2872.2972972972975,668.5398868504274,2872.2972972972975,-650.5398868504274
635,2876.7567567567567,671.8134545805763,2876.7567567567567,-653.8134545805763
636,2881.2162162162163,674.6096870843052,2881.2162162162163,-656.6096870843052
637,2885.675675675676,676.8774395802482,2885.675675675676,-658.8774395802482
638,2890.1351351351354,678.6742817755949,2890.1351351351354,-660.6742817755949
639,2894.5945945945946,680.0693530757555,2894.5945945945946,-662.0693530757555
640,2899.054054054054,681.1317928861413,2899.054054054054,-663.1317928861413
641,2903.5135135135138,681.9307406121623,2903.5135135135138,-663.9307406121623
642,2907.972972972973,682.5353356592293,2907.972972972973,-664.5353356592293
643,2912.4324324324325,683.0147174327528,2912.4324324324325,-665.0147174327528
644,2916.891891891892,683.4380253381436,2916.891891891892,-665.4380253381436
645,2921.3513513513517,683.8743987808122,2921.3513513513517,-665.8743987808122
